,title,authors,publisher,published_date,description,ISBN13,categories,google_rating,google_ratings_count,book_cover_url,language
936,A Bend in the River,['V. S. Naipaul'],Pan Macmillan,2002,"`Brilliant and terrifying`Observer I had to be the man who was doing well and more than well, the man whose drab shop concealed some bigger operation that made millions. I had to be the man who had planned it all, who had come to the destroyed town at the bend in the river because he had foreseen the rich future. `Salim, the narrator, is a young man from an Indian family of traders long resident on the coast of Centeral Africa. Salim has left the coast to make his way in the interior, there to take on a small trading shop of this and that, sudries, sold to the natives. The place is “a bend in the river”; it is Africa. The time is post-colonial, the time of Independence. The Europeans have withdrawn or been forced to withdraw and the scene is one of chaos, violent change, warring tribes, ignorance, isolation, poverty and a lack of prepartion for the modern world they have entered, or partially assumed as a sort of decoration. It is a story of historical upheaval and social breakdown. Naipaul has fashioned a work of intense imaginative force. It is a haunting creation, rich with incident and human bafflement, played out in an immense detail of landscape rendered with a poignant brilliance.`Elizabeth Hardwick `Always a master of fictional landscape, Naipaul here shows, in his variety of human examples and in his search for underlying social causes, a Tolstoyan spirit`John Updike",9780330487146,['Fiction'],4.0,50,http://books.google.com/books/content?id=1zfGyiYEQ8UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
937,North of South,['Shiva Naipaul'],Penguin,1996-09-26,"When her father leaves the Church in a crisis of conscience, Margaret Hale is uprooted from her comfortable home in Hampshire to move with her family to the north of England. Initially repulsed by the ugliness of her new surroundings in the industrial town of Milton, Margaret becomes aware of the poverty and suffering of the local mill workers and develops a passionate sense of social justice. This is intensified by her tempestuous relationship with the mill-owner and self-made man, John Thornton, as their fierce opposition over his treatment of his employees masks a deeper attraction. In North and South, Elizabeth Gaskell skillfully fused individual feeling with social concern, and in Margaret Hale created one of the most original heroines of Victorian literature.",9780140188264,['Social Science'],4.5,2,http://books.google.com/books/content?id=hzpTLGf9pB0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
938,Regeneration Through Violence,['Richard Slotkin'],University of Oklahoma Press,2000,"Originally published: Middletown, Conn.: Wesleyan University Press, 1973.",9780806132297,['Literary Criticism'],4.5,2,http://books.google.com/books/content?id=552NfCm3-WwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
939,Regeneration,['Julie E. Czerneda'],Daw Books,2006,"Biologist Dr. Mackenzie Connor and her disparate band of researchers must unlock the deadly mysteries of the alien Dhryn and the Ro by finding Emily Mamani, who holds the key to infiltrating the Ro and can lead them to the legendary Survivors before their world is hurtled into a region of space devoid of life.",9780756403454,['Fiction'],4.0,2,http://books.google.com/books/content?id=YR3XH7bDy0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
940,The Sparrow,['Mary Doria Russell'],Random House,1997,"""Set in the 21st century - between 20 and 60 years from now - The Sparrow is the story of a charismatic Jesuit priest and talented linguist, Emilio Sandoz, who - in response to a remarkable radio signal from the depths of space - leads a scientific mission to make first contact with an extraterrestrial culture. In the true tradition of Jesuit adventurers before him, Sandoz and his companions are prepared to endure isolation, suffering - even death - but nothing can prepare them for the civilisation they encounter, or for the tragic misunderstanding that brings the mission to a devastating end. Once considered a living saint, Sandoz returns alone to Earth horrifically maimed, both physically and spiritually, the mission s sole survivor - only to be blamed for the mission s failure and accused of heinous crimes. Written in clean, effortless prose and peopled with memorable, superbly-realised characters who never lose their humanity or humour, The Sparrow is a powerful, haunting fiction - a tragic but ultimately triumphant novel about the nature of faith, of love and what it means to be human .""",9780552997775,['Life on other planets'],4.0,241,http://books.google.com/books/content?id=OdjZ3iREFs0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
941,Pirates of the Caribbean: The Coming Storm - Jack Sparrow Book #1,['Rob Kidd'],Disney Press,2006-06-01,"Teenage stowaway Jack Sparrow and his band of ragtag hoodlums are on a mission to find the legendary Sword of Corts which will grant them unimaginable power, but first they have to survive the power of the sea, vicious pirates, and ancient curses. Original.",9781423100188,['Juvenile Fiction'],2.5,2,http://books.google.com/books/content?id=UkvjAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
942,The Woman in White,['Wilkie Collins'],Penguin,2003,Edited with an Introduction and Notes by Matthew Sweet.,9780141439617,['Fiction'],4.0,10,http://books.google.com/books/content?id=2tDt4VlJ-tQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
943,The Woman in White,['Wilkie Collins'],Courier Corporation,2005-04-15,"This riveting tale of mistaken identities, surprise revelations, locked rooms, and an unorthodox villain has enthralled readers since first published more than 140 years ago.",9780486440965,['Fiction'],5.0,1,http://books.google.com/books/content?id=bawqAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
944,The Woman in White,['Wilkie Collins'],Broadview Press,2006-04-20,"As the inscription on his tombstone reveals, Wilkie Collins wanted to be remembered as the “author of The Woman in White,” for it was this novel that secured his reputation during his lifetime. The novel begins with a drawing teacher’s eerie late-night encounter with a mysterious woman in white, and then follows his love for Laura Fairlie, a young woman who is falsely incarcerated in an asylum by her husband, Sir Percival Glyde, and his sinister accomplice, Count Fosco. This edition returns to the original text that galvanized England when it was published in serial form in All the Year Round magazine in 1860. Three different prefaces Collins wrote for the novel, as well as two of his essays on the book’s composition, are reprinted, along with nine illustrations. The appendices include contemporary reviews, along with essays on lunacy, asylums, mesmerism, and the rights of women.",9781551116440,['Fiction'],5.0,1,http://books.google.com/books/content?id=VcVgyYHd3OMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
945,The 9/11 Commission Report,"['National Commission on Terrorist Attacks upon the United States', 'National Commission on Terrorist Attacks']",W. W. Norton & Company,2004,Provides the final report of the 9/11 Commission detailing their findings on the September 11 terrorist attacks.,9780393060416,['History'],3.5,6,http://books.google.com/books/content?id=fNqdmUnqTJUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
946,"The Hobbit, Or, There and Back Again",['John Ronald Reuel Tolkien'],Houghton Mifflin Harcourt,2001,"A newly rejacketed edition of the classic tale chronicles the adventures of the inhabitants of Middle-earth and of Bilbo Baggins, the hobbit who brought home to The Shire the One Ring of Power.",9780618260300,['Juvenile Fiction'],4.0,2629,http://books.google.com/books/content?id=ljWL5A7D2JAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
947,The Annotated Hobbit,"['John Ronald Reuel Tolkien', 'Douglas A. Anderson']",HarperCollins Publishers,2003,Fantasy-roman.,9780007137275,['Fantasy fiction'],4.0,13,http://books.google.com/books/content?id=q8S-AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
948,"The Hobbit, Or, There and Back Again",['John Ronald Reuel Tolkien'],HarperCollins Publishers,1995,"Bilbo Baggins, a respectable, well-to-do hobbit, lives comfortably in his hobbit-hole until the day the wandering wizard Gandalf chooses him to take part in an adventure from which he may never return.",9780261103283,"['Baggins, Bilbo (Fictitious character)']",4.0,3100,http://books.google.com/books/content?id=4XGKQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
949,The essential Neruda,"['Pablo Neruda', 'Mark Eisner']",City Lights Books,2004-04-01,"New translations of Neruda's most important poems, gathered to celebrate the centennial of his birth.",9780872864283,['History'],4.5,13,http://books.google.com/books/content?id=5Ps5q4OlpSQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
950,Twenty Love Poems and a Song of Despair,['Pablo Neruda'],Penguin Classics,2006,"The Nobel PrizeÂ–winning poetÂ's most popular work When it appeared in 1924, this work launched into the international spotlight a young and unknown poet whose writings would ignite a generation. W. S. MerwinÂ's incomparable translation faces the original Spanish text. Now in a black-spine Classics edition, this book stands as an essential collection that continues to inspire lovers and poets around the world.",9780143039969,['Poetry'],4.0,758,http://books.google.com/books/content?id=HS7uAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
951,Veinte poemas de amor y una canción desesperada ; Cien sonetos de amor,['Pablo Neruda'],Plaza Y Janes Mexico,2001-10-01,"Sin embargo, 'veinte poemas de amor y una canción desesperada' es una obra de gran envergadura literaria, el remanente de la herencia modernista fue aliado en ella por Neruda de a los hallazgos expresivos de la nueva vanguardia en una serie de piezas de conmovida intensidad lírica, cuyo acento de plenitud vital, exaltacién genésica y erotismo panteísta cede el paso, en la hora de los duelos y las separaciones, a un tono de melancolía que le hermana a la herencia romántica.",9781400001446,['Poetry'],5.0,1,http://books.google.com/books/content?id=SQ5MRgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,es
952,Anil's Ghost,['Michael Ondaatje'],Vintage,2001,A forensic pathologist returns to Sri Lanka--after 15 years abroad--to assist in identifying victims of the country's civil war.,9780375724374,['Fiction'],3.5,38,http://books.google.com/books/content?id=TcrZt8mqf_EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
953,Waiting for My Cats to Die,['Stacy Horn'],Macmillan,2002-01-17,A hilarious romp through the joys and terrors of middle age follows the adventures of Stacy Horn--a forty-year-old woman and TV addict who has dedicated herself to caring for her two diabetic cats and to dealing with the sudden realization of a mid-life crisis. Reprint.,9780312287443,['Biography & Autobiography'],4.5,2,http://books.google.com/books/content?id=55JlPp-P7DUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
954,A Sparrow Falls,['Wilbur Smith'],Macmillan,2007-01-02,"Mark Anders returns from World War I to his native South Africa to find that his grandfather has been murdered, his land confiscated, and he has become the target of the rogue scion of the powerful Courtney clan. Reprint.",9780312940683,['Fiction'],5.0,1,http://books.google.com/books/content?id=H2LkkhtRc3YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
955,Providence of a Sparrow,['Chris Chester'],Anchor,2004,"Describes the influence of a foundling baby sparrow that he rescued on the author's life, his relationship with the bird, his transformation of their home into an indoor aviary, and what his birds have taught him about life, joy, the wonder of all living beings, and the natural world. Reprint. 20,000 first printing.",9781400033850,['Biography & Autobiography'],4.0,2,http://books.google.com/books/content?id=Z7RDDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
956,The Fall of a Sparrow,['Robert Hellenga'],Simon and Schuster,1999-07-06,"Tells the story of a midwestern professor who, his career ruined by an affair with a student, travels to Bologna to attend a trial of terrorists who had killed his eldest daughter",9780684850276,['Fiction'],5.0,2,http://books.google.com/books/content?id=MxU1a_lzr0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
957,The Bluebird and the Sparrow,['Janette Oke'],Bethany House,2006,"Sometimes she wished she was an only child . . . ""She's lovely! Look at those curls. Those blue eyes. She's just beautiful!"" Berta was used to hearing comments like that. But they were not about her. . . . Whenever ladies came to the house or met her mother on the street, they exclaimed over Berta's little sister, Glenna. Somewhere along the way, Berta decided that whatever Glenna was, she would not be. Whatever Glenna did, she would not do. Whatever Glenna liked, she would not like. She would be the opposite. Sure enough, Glenna is sparkling, vivacious, outgoing, and adored, while Berta is serious, dependable, and prim. Their relationship grows more and more distant until, finally, Berta must look into her heart and discover what truly has caused the rift between them.",9780764202537,['Fiction'],4.0,7,http://books.google.com/books/content?id=nsGCH3lOHLEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
958,An Episode of Sparrows,['Rumer Godden'],New York Review of Books,2004,"In post-World War II London, two street-tough children attempt to build a hidden garden, an act that awakens hidden courage in the children and profoundly disrupts the neighborhood.",9781590171240,['Juvenile Fiction'],4.5,3,http://books.google.com/books/content?id=wLgdpV170wgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
959,Li Po and Tu Fu,['Arthur R. V. Cooper'],Penguin,1973,Offers translations of poems by the two Chinese writers.,9780140442724,['Poetry'],4.0,2,http://books.google.com/books/content?id=S4SPUkPIIZYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
960,哈利波特,"['J. K. Rowling', '彭倩文']",Huang Guan,2001,Harry Potter and the Goblet of Fire. In traditional Chinese Edition.,9789573318316,"[""Children's stories, English""]",5.0,1,http://books.google.com/books/content?id=QR-0AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,zh-TW
961,Five Tʻang Poets,"['Wang Wei', 'Li Ho', 'Li Po', 'Tu Fu']",Field Translation Series,1990,"Five great poets of the T'ang dynasty (eighth and ninth centuries A.D.) are represented in this collection: Wang Wei, Li Po, Tu Fu, Li Ho, and Li Shang-Yin. Each poet is introduced by the translator and represented by a selection that spans the poet's development and career. These constitute some of the greatest lyric poems ever written.",9780932440556,['Poetry'],4.0,2,http://books.google.com/books/content?id=2xmCAAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
962,Juniper,['Monica Furlong'],Random House Books for Young Readers,1991,"While apprenticed to the witch woman Juniper, a young girl struggles to save her family from the evil machinations of her power-hungry aunt Meroot. Prequel to ""Wise Child.""",9780394832203,['Occult fiction'],5.0,1,http://books.google.com/books/content?id=GpjhJwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
963,Robinson Crusoe,['Daniel Defoe'],Sterling Publishing Company,2003,FIRST PUBLISHED 1719. BASED ON THE TRUE STORY OF ANDREW SELKIRK.,9781593080112,['Juvenile Fiction'],4.0,3,http://books.google.com/books/content?id=or5IfwJKSUcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
964,Achilles in Vietnam,['Jonathan Shay'],Scribner,1994,"An original and groundbreaking book that examines the psychological devastation of war by comparing the soldiers of Homer’s Iliad with Vietnam veterans suffering from post-traumatic stress disorder. In this moving, dazzlingly creative book, Dr. Shay examines the psychological devastation of war by comparing the soldiers of Homer’s Iliad with Vietnam veterans suffering from post-traumatic stress disorder. A classic of war literature that has as much relevance as ever in the wake of the wars in Iraq and Afghanistan, it is a “transcendent literary adventure” (The New York Times) and “clearly one of the most original and most important scholarly works to have emerged from the Vietnam War” (Tim O’Brien, author of The Things They Carried).",9780684813219,['Psychology'],4.5,5,http://books.google.com/books/content?id=6EEnD9VyLa4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
965,A Short History of Byzantium,['John Julius Norwich'],Vintage,1997,"A history of the most powerful nation in Europe for over 1000 years during the Dark and Middle Ages recaps its intrigue, madmen, conquests, religious schism, and eventual decline, and profiles the major personalities.",9780679772699,['History'],4.0,15,http://books.google.com/books/content?id=ElLZK1EOjHsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
966,A History of Venice,['John Julius Norwich'],Vintage,1982,"An incisive account of the history of the Venetian Republic chronicles its fifth-century origins, development as a commercial and maritime power, Renaissance era, long decline, and termination in 1797",9780679721970,['History'],4.0,7,http://books.google.com/books/content?id=XwNqT3lOl9EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
967,Siddhartha,['Hermann Hesse'],Penguin Classics,2003,Blends elements of psychoanalysis and Asian religions to probe an Indian aristocrat's efforts to renounce sensual and material pleasures and discover spiritual truths.,9780142437186,['Fiction'],5.0,1,http://books.google.com/books/content?id=gou9wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
968,The Moonstone,['Wilkie Collins'],"Random House Digital, Inc.",2001,Rachel Verinder mysteriously opposes an investigation of the theft of a sacred Hindu diamond which she inherited from her uncle.,9780375757853,['Fiction'],3.0,15,http://books.google.com/books/content?id=fctvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
969,Beloved,['Toni Morrison'],Vintage Books,2004,"Sethe, an escaped slave living in post-Civil War Ohio with her daughter and mother-in-law, is haunted persistently by the ghost of the dead baby girl whom she sacrificed, in a new edition of the Nobel Laureate's Pulitzer Prize-winning novel. Reader's Guide available. Reprint. 60,000 first printing.",9781400033416,['Fiction'],3.5,47,http://books.google.com/books/content?id=bm-KDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
970,"Cry, the Beloved Country",['Alan Paton'],Scribner,2003-11-25,"An Oprah Book Club selection, Cry, the Beloved Country, the most famous and important novel in South Africa’s history, was an immediate worldwide bestseller in 1948. Alan Paton’s impassioned novel about a black man’s country under white man’s law is a work of searing beauty. Cry, the beloved country, for the unborn child that is the inheritor of our fear. Let him not love the earth too deeply. Let him not laugh too gladly when the water runs through his fingers, nor stand too silent when the setting sun makes red the veld with fire. Let him not be too moved when the birds of his land are singing, nor give too much of his heart to a mountain or valley. For fear will rob him of all if he gives too much. The eminent literary critic Lewis Gannett wrote, “We have had many novels from statesmen and reformers, almost all bad; many novels from poets, almost all thin. In Alan Paton’s Cry, the Beloved Country the statesman, the poet and the novelist meet in a unique harmony.” Cry, the Beloved Country is the deeply moving story of the Zulu pastor Stephen Kumalo and his son, Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its lyricism, unforgettable for character and incident, Cry, the Beloved Country is a classic work of love and hope, courage and endurance, born of the dignity of man.",9780743261951,['Fiction'],4.0,92,http://books.google.com/books/content?id=vNjyAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
971,Life of the Beloved,['Henri J. M. Nouwen'],Crossroad 8 Avenue,2002-09-01,"When Nouwen was asked by a secular Jewish friend to explain his faith in simple language, he responded with ""Life of the Beloved, "" which shows that all people, believers and nonbelievers, are beloved by God unconditionally.",9780824519865,['Religion'],4.0,16,http://books.google.com/books/content?id=j-wJAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
972,"Israel, My Beloved",['Kay Arthur'],Harvest House Pub,2001,"Bestselling author Kay Arthur tells the dramatic story of the nation of Israel, painting a living panorama that will forever change the way we view God's people. This new paperback edition features a new cover and a historical timeline.",9780736903707,['Fiction'],4.5,20,http://books.google.com/books/content?id=0FmemAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
973,Beloved Bride,['William Potter'],Vision Forum,2002-09-25,The great military exploits of Confederate General 'Stonewall' Jackson are studied in military schools the world over. His iron-will and stern self-disciple are legendary. But the real Thomas J.Jackson was also a humble Christian and a loving husband and father. The tender and instructive letters he wrote to his wife Anna are a model of godly leadership and covenantal faithfulness.,9781929241637,['Literary Collections'],5.0,1,http://books.google.com/books/content?id=w60zPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
974,The Search for the Beloved,['Jean Houston'],Tarcher,1997,"The pioneering creator of transformative workshops and books, Dr. Jean Houston here explores the nature of spiritual yearning and demonstrates to readers how to facilitate a personal quest for fulfillment by focusing on the aspects of Sacred Psychology. Houston provides a passport to the wondrous and tragic dimensions of the human psyche.",9780874778717,"['Body, Mind & Spirit']",3.0,1,http://books.google.com/books/content?id=qg3jQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
975,The Border Trilogy,['Cormac McCarthy'],Everyman's Library Classics &,1999,"A trio of novel--All the Pretty Horses, The Crossing, and Cities of the Plain--that chronicles the lives and fates of two young men coming of age in the American Southwest and Mexico are combined in a single volume. 20,000 first printing.",9780375407932,['Fiction'],4.5,10,http://books.google.com/books/content?id=w-vLwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
976,Music & Silence,['Rose Tremain'],Simon and Schuster,2001-05-01,"Brought to the Danish court in 1629 to serve in the king's orchestra, English lutenist Peter Claire soon finds himself caught up in royal intrigue when he falls for a young woman who is the companion of the queen. Winner of the Whitbread Prize. Reader's Guide available. Reprint.",9780743418263,['Fiction'],4.0,18,http://books.google.com/books/content?id=1MwkLA1GrtgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
977,Survival In Auschwitz,['Primo Levi'],Simon and Schuster,1996,The author describes his twenty month ordeal in the Nazi death camp.,9780684826806,['Biography & Autobiography'],4.0,46,http://books.google.com/books/content?id=6w1uHveM54EC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
978,The Reawakening,['Primo Levi'],Simon and Schuster,1995-12-01,"First published in English in 1965, ""The Reawakening"" is Primo Levi's bestselling sequel to his classic memoir of the Holocaust, ""Survival in Auschwitz."" The inspiring story of Levi's liberation from the German death camp in January 1945 by the Red Army, it tells of his strange and eventful journey home to Italy by way of the Soviet Union, Hungary, and Romania. Levi's railway travels take him through bombed-out cities and transit camps, with keen insight he describes the former prisoners and Russian soldiers he encounters along the way. An extraordinary account of faith, hope, and undying courage, ""The Reawakening"" was praised by Irving Howe as ""a remarkable feat of literary craft.""",9780684826356,['Biography & Autobiography'],4.0,7,http://books.google.com/books/content?id=1SLMomBN0ZwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
979,The Drowned and the Saved,['Primo Levi'],Abacus Software,1989,"Shortly after completing THE DROWNED AND THE SAVED, Primo Levi committed suicide. The matter of his death was sudden, violent and unpremiditated, and there were some who argue that he killed himself because he was tormented by guilt - guilt that he had survived the horrors of Auschwitz while others, better than he, had gone to the wall. THE DROWNED AND THE SAVED is Levi's impassioned attempt to understand the 'rationale' behind the concentration camps, was completed shortly before his tragic death in 1987. THE DROWNED AND THE SAVED dispels the myth that Primo Levi forgave the Germans for what they did to his people. He didn't and couldn't forgive. He refused, however, to indulge in what he called 'the bestial vice of hatred' which is an entirely different matter. The voice that sounds in his writing is that of a reasonable man...it warns and reminds us that the unimaginable can happen again. A would-be tyrant is waiting in the wings, with 'beautiful words' on his lips. The book is constantly impressing on us the need to learn from the past, to make sense of the senseless' PAUL BAILEY",9780349100470,['Auschwitz (Poland : Concentration camp)'],4.0,12,http://books.google.com/books/content?id=U35BPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
980,The Monkey's Wrench,['Primo Levi'],Penguin,1995-07-01,"Faussone, an Italian engineer, describes projects he has worked on all around the world and explains what he has learned in his travels.",9780140188929,['Fiction'],3.5,2,http://books.google.com/books/content?id=DA_KpZarG0oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
981,Primo Levi,['Ian Thomson'],Macmillan,2004-12,"A profile of the author of Survival in Auschwitz and The Periodic Table examines his daily experiences as a paint factory manager who tended an invalid mother and lived in the same house his entire life, discussing the impact of such factors as Mussolini's regime, his difficult reintegration into postwar Italy, and his struggles with depression and insomnia. Reprint. 10,000 first printing.",9780312423674,['Biography & Autobiography'],4.0,1,http://books.google.com/books/content?id=mGzmdvFtIXkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
982,Waiting for the Barbarians,['J. M. Coetzee'],Penguin Group USA,1980,A magistrate in a country village protests the army's treatment of members of the barbarian tribes taken prisoner during a civil war and finds himself arrested as a traitor.,9780140283358,['Fiction'],3.5,39,http://books.google.com/books/content?id=1me6TSRNdb4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
983,Boyhood,['J. M. Coetzee'],Penguin Group USA,1998,The author of Waiting for the Barbarians narrates his personal story of growing up under apartheid in South Africa with a father he cannot respect and a mother he both adores and despises. Reprint.,9780140265668,['Biography & Autobiography'],4.5,8,http://books.google.com/books/content?id=j5QnAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
984,Youth,['J. M. Coetzee'],Penguin Group USA,2003,"Hoping to escape his South African home, dysfunctional family, and what he believes to be an impending revolution, a young man becomes disappointed with his monotonous new life in London and begins a dark pilgrimage set against the events of the 1960s. Reprint.",9780142002001,['Fiction'],3.0,5,http://books.google.com/books/content?id=Mh9EPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
985,Age of Iron,['J. M. Coetzee'],Penguin (Non-Classics),1998,"South African professor Mrs. Curren has always been opposed to apartheid's brutality though she has lived isolated from its horrors, but as she nears death from cancer, she confronts a generation of blood and revenge.",9780140275650,['Fiction'],4.5,2,http://books.google.com/books/content?id=cUkGRf7ahXoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
986,"Kristin Lavransdatter, II: The Wife",['Sigrid Undset'],Penguin,1999-11-01,"“[Sigrid Undset] should be the next Elena Ferrante.” —Slate A Penguin Classic Kristin Lavransdatter interweaves political, social, and religious history with the daily aspects of family life to create a colorful, richly detailed tapestry of Norway during the fourteenth-century. The trilogy, however, is more than a journey into the past. Undset's own life—her familiarity with Norse sagas and folklore and with a wide range of medieval literature, her experiences as a daughter, wife, and mother, and her deep religious faith—profoundly influenced her writing. Her grasp of the connections between past and present and of human nature itself, combined with the extraordinary quality of her writing, sets her works far above the genre of ""historical novels."" This new translation by Tina Nunnally—the first English version since Charles Archer's translation in the 1920s—captures Undset's strengths as a stylist. Nunnally, an award-winning translator, retains the natural dialog and lyrical flow of the original Norwegian, with its echoes of Old Norse legends, while deftly avoiding the stilted language and false archaisms of Archer's translation. In addition, she restores key passages left out of that edition. Undset's ability to present a meticulously accurate historical portrait without sacrificing the poetry and narrative drive of masterful storytelling was particularly significant in her homeland. Granted independence in 1905 after five hundred years of foreign domination, Norway was eager to reclaim its national history and culture. Kristin Lavransdatter became a touchstone for Undset's contemporaries, and continues to be widely read by Norwegians today. In the more than 75 years since it was first published, it has also become a favorite throughout the world. For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators.",9780141181288,['Fiction'],3.5,11,http://books.google.com/books/content?id=5JWDGqSIRLQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
987,Kristin Lavransdatter,['Sigrid Undset'],Penguin,2005,"Chronicles the life of a fourteenth century Scandinavian woman, Kristin, from her youth, through her tumultuous marriage, and to her later estrangement from her husband.",9780143039167,['Fiction'],4.0,35,http://books.google.com/books/content?id=souO0SgpTREC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
988,The Axe,['Sigrid Undset'],Vintage,1994,"In The Axe, we meet Olav Audunsson and Ingunn Steinfinnsdatter, who were betrothed as children and raised as brother and sister. Now, in the heedlessness of youth, they become lovers, unaware that their ardor will forge the first link in a chain of murder, exile, and disgrace. --From publisher's description.",9780679752738,['Fiction'],3.5,6,http://books.google.com/books/content?id=6jS0AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
989,The Cross,['Sigrid Undset'],Penguin,2000,"'There you can see Husaby, Kristin. May God grant you many happy days there, my wife!'The wife continues the story of a passionate and wilful woman in medieval Norway. Kristin Lavransdatter is now married to Erlend Nikulausson, a man whose single-minded determination to become an influential social and political figure forces Kristin to take over the management of Erlend's estate, Husaby, while raising their seven sons. Once again, Sigrid Undset presents the rich historical detail and compelling characters that make her Norway's most beloved author. Award-winning translator Tiina Nunnally not only captures the modern beauty of this historical epic, but she also restores passages omitted from the original English translation.'A masterpiece . . . writing in a prose as vigorous, articulate and naturalistic as the novel it re-creates, Tiina Nunnally brilliantly captures a world both remote and strangely familiar.'-PEN/Book-of-the-Month Club Translation Prize citation",9780141182353,['Fiction'],4.0,9,http://books.google.com/books/content?id=vgydcAjrgdsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,en
990,The Wreath,['Sigrid Undset'],University of Illinois Press,1997,"Originally published in Norwegian in 1920 and set in fourteenth-century Norway, The Wreath chronicles the courtship of a headstrong and passionate young woman and a dangerously charming and impetuous man. Undset re-creates the historical backdrop in vivid detail, immersing readers in the day-to-day life, social conventions, and political undercurrents of the period. Her prose combines the sounds and style of Nordic ballads, European courtly poetry, and religious literature. But the story Undset tells is a modern one; it mirrors post-World War I political and religious anxieties, and introduces a heroine who has long captivated contemporary readers. Defying her parents and stubbornly pursuing her own happiness, Kristin emerges as a woman who not only loves with power and passion but intrepidly confronts her sexuality.",9780141180410,['Fiction'],3.5,19,http://books.google.com/books/content?id=fOXXirDvtNQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,en
